ID,Area,City,Restaurant,Price,Avg ratings,Total ratings,Food type,Address,Delivery time
9341,Kodambakkam,Chennai,Hotel Akshaya,250.0,4.3,1000,South Indian,Kodambakkam,74.0
9434,Adarsh Nagar,Hyderabad,Sri Narsing Bhelpuri & Pav Bhaji (Himayathnagar),150.0,,100,"Chaat,Italian",Hyderabad Nursing Home Lane,35.0
9510,T. Nagar,Chennai,Amdavadi Gujarati Restaurant,400.0,3.9,100,Gujarati,T Nagar,67.0
9753,Pitam Pura,Delhi,Sagar Ratna,450.0,4.1,500,,Near Pitampura Metro Station,46.0
9763,Bhowanipore,Kolkata,Corner Cafe,250.0,,20,Pizzas  Fast Food,Near Hhi Hotel,56.0
9818,Vadapalani,Chennai,Mithai Mandir,300.0,4.6,1000,Sweets,Vadapalani,70.0
9848,Ramkote,Hyderabad,Sri Balaji Family Dhaba - Ramkote,200.0,,1000,"Punjabi,North Indian,Chinese",Tilak Road,26.0
9966,Toli Chowki,Hyderabad,New Minerva Sweets,250.0,4.3,1000,"Sweets,Chaat,Desserts",Surya Nagar,62.0
9982,Shobhabazar,Kolkata,Cafe Splash,100.0,2.9,80,Fast Food,Near Lal Mandir,49.0
10070,Basheer Bagh,Hyderabad,Bikanervala,500.0,4.3,1000,,Hyderguda - Basheerbagh Road,35.0
10241,Sector 15 Rohini,Delhi,South Indian Corner,250.0,4.0,100,"South Indian,Fast Food",Sector 15,49.0
10251,King Koti,Hyderabad,Amay Tiffin Corner (Amul),100.0,4.1,500,South Indian,Tilak Road,
10254,Rohini,Delhi,Pasta Hut,400.0,4.2,20,"Pastas,Pizzas,Beverages,Snacks,Chinese",Mangalam Place Rohini Sector 3,38.0
10258,Banjara Hills,Hyderabad,Bheemas Grand,150.0,-1.4320497972032606,1000,,Road No 10,50.0
10272,Shivaji Nagar,Hyderabad,Spice Garden (Royal Reve Hotel),600.0,4.2,100,North Indian  Chinese  Continental,Sd Road,66.0
10273,Koti,Hyderabad,Scoops,,4.5,500,"Ice Cream,Desserts,Beverages",Koti Main Road,20.0
10280,Bibvewadi,Pune,Radha Krushna,300.0,4.2,50,,Near Soba Savera Society,58.0
10301,Sector 9 Rohini,Delhi,Punjabi Rasoi,400.0,,500,"North Indian,Chinese,Fast Food,South Indian,Italian,Desserts",Opposite Metro Pillar 408 Sector 7,34.0
10325,Sector 3 Rohini,Delhi,Pizzallo Hot,,3.0,20,,Rohini Sector 3,27.0
10411,Visharant Wadi,Pune,Samruddhi,300.0,4.1,100,"Mughlai,North Indian,Chinese",Tingre Nagar Road,62.0
10458,Basavanagudi,Bangalore,Tiwari'S Ghee Paratha & Chaat,,4.1,50,Rajasthani,Basavanagudi,54.0
10741,Matunga,Mumbai,Koldplay Ice Creams,250.0,4.4,50,Ice Cream  Desserts,Kings Circle,52.0
10778,Sion,Mumbai,Cafe Istaa,300.0,4.2,20,,New Sion Chs Limited,48.0
10785,Sion,Mumbai,Seven Seven,650.0,3.9,20,"Italian,Chinese,Fast Food",Near Sies College,51.0
10844,Vasanth Nagar,Bangalore,Hotel Chandrika,300.0,4.3,100,"North Indian,Chinese,Andhra,Biryani,Desserts,Ice Cream,South Indian,Beverages",Cunnigham Road,37.0
10856,Shivajinagar,Pune,House Of Paratha,250.0,4.1,50,North Indian,Bhandarkar Road,36.0
10882,Masab Tank,Hyderabad,Madhur Sweets,250.0,4.4,1000,"Sweets,Desserts",Humayun Nagar,42.0
11041,Gopalapuram,Chennai,Pasta Square,,4.4,500,,Gopalapuram,57.0
11208,Shivajinagar,Pune,Hotel Shreyas,400.0,4.4,100,Maharashtrian,Shivaji Nagar,35.0
11239,Kurla West,Mumbai,Thambbi,400.0,4.3,500,"South Indian,Punjabi,Snacks,Thalis,Fast Food",Opposite Sbi Bank,
11255,Bandra East,Mumbai,Only Parathas ( Pure Veg ),200.0,4.3,100,"Street Food,North Indian",Ramkrishna Paramhans Road,48.0
11547,Kachiguda,Hyderabad,Rambharose - Bhattad Ki Idli,,4.2,1000,South Indian,Kutbi Guda,27.0
11620,Elgin,Kolkata,Chhappan Bhog,150.0,4.2,50,Sweets,Near Office Linc,48.0
11727,Kilpauk,Chennai,Bombaysthan,250.0,4.6,100,"Pizzas,Desserts",Harley'S Road,39.0
11729,Teynampet,Chennai,Brijwasi Sweets,300.0,3.9,1000,North Indian,Eldams Road,63.0
11854,Narayanguda,Hyderabad,Taj Mahal Hotel,300.0,4.2,1000,"North Indian,Chinese,South Indian,Tandoor",Narayanaguda Main Road,32.0
11884,Kothrud,Pune,Mumma'S Kitchen(Paud Road),,4.0,100,"Maharashtrian,North Indian",Rambaug Colony,53.0
11887,Erandwane,Pune,Samudra Veg,400.0,4.3,1000,,Nal Stop,
11942,Chetpet,Chennai,Creamy Inn,250.0,4.2,50,Ice Cream,Harrington Road,50.0
11952,Chembur,Mumbai,Maharana Kamath,300.0,4.1,1000,"Street Food,North Indian,Chinese,Gujarati,South Indian,Beverages",Vn Purav Marg,44.0
12260,Shyam Bazar,Kolkata,Dimpi Restaurant,150.0,4.2,1000,"Snacks,Indian,Chinese,South Indian,Vietnamese",Near Five Point Crossing,46.0
12396,Jayanagar,Bangalore,New Shanthi Sagar,,4.1,500,"North Indian,Chinese,Fast Food",Rv Road,51.0
12615,Triplicane,Chennai,Ratna Cafe (Estd.1948),300.0,4.3,1000,"South Indian,Sweets",Triplicane,36.0
12808,Wilson Garden,Bangalore,A2B Veg,300.0,4.2,1000,"South Indian,North Indian,Sweets,Chinese",Shanthi Nagar,39.0
12824,Shivajinagar,Pune,Mathura Pure Veg,400.0,4.1,1000,"Maharashtrian,Street Food,Fast Food",Jm Road,46.0
13011,Nungambakkam,Chennai,Vb Signature - Progressive Veg Restaurant,,3.7,100,"North Indian,South Indian",Tirumurthy Nagar,58.0
13135,Sion,Mumbai,Peninsula Next,1300.0,4.4,50,"North Indian,Chinese,Mexican",Sion Circle,48.0
13188,Shivajinagar,Pune,Shree Krishna Juice Bar,150.0,5.0,20,,Near Ghole Road,39.0
13459,Parvati Paytha,Pune,Navratna Veg,400.0,3.3491564998791477,1000,"North Indian,Chinese,South Indian,Fast Food",Satara Road,
13752,Bhowanipore,Kolkata,Nu Variety,350.0,4.5,100,,Near Ideal Plaza,49.0
13798,Narayan Peth,Pune,Sri Murlidhar Veg Thali,200.0,4.6,50,"Maharashtrian,Gujarati,Rajasthani",Narayan Peth Near Bhide Bridge,32.0
13818,Ghatkopar West,Mumbai,Balaji Idli House,600.0,4.1,500,"North Indian,South Indian",Lbs Marg,50.0
13909,Fc Road,Pune,Wadeshwar(Fc Road),300.0,4.4,500,"South Indian,Street Food,Fast Food,Snacks,Beverages,Healthy Food,Indian",Goodluck Chowk,35.0
13955,Erandwane,Pune,Ganesh Bhel,100.0,,100,Fast Food,Alankar Police Chowky,48.0
14039,Cit Nagar,Chennai,The Idli Factory,300.0,4.0,100,South Indian,T. Nagar,80.0
14058,Egmore,Chennai,Namma Veedu Vasanta Bhavan,150.0,,1000,South Indian,Egmore,34.0
14084,Gaddiannaram,Hyderabad,Delicious Dosa,100.0,4.0,500,South Indian,P & T Colony X Roads,47.0
14096,Egmore,Chennai,Sangeetha Veg Restaurant,150.0,,1000,"North Indian,Chinese,South Indian",Gandhi Irwin Rd,31.0
14164,Erandwane,Pune,Krishna Dining,600.0,10.886069984979292,100,Maharashtrian,Law College Road,38.0
14171,Kondhwa,Pune,Thanco'S Natural Ice Cream,200.0,2.9,80,"Ice Cream,Desserts",Nibm Post Office Road,
14176,Shivajinagar,Pune,Mahabaleshwar Berry Bash,250.0,2.9,80,"Ice Cream,Desserts",Fc Road,39.0
14413,Rohini,Delhi,Keventers - Milkshakes And Desserts,300.0,4.4,100,"Beverages,Ice Cream,Desserts,Healthy Food",Unity One Mall,35.0
14429,Parvati Paytha,Pune,Baasuri,400.0,4.0,500,"North Indian,Chinese,Desserts,Beverages",Satara Road,50.0
14439,Sadashiv Peth,Pune,Saffron Vegetarian,500.0,4.3,100,"North Indian,Chinese,South Indian,Fast Food",Sadashiv Peth Lal Bahadur Shastri Road,40.0
14451,Pashan,Pune,Gozo Homemade Ice-Creams,200.0,4.5,20,"Ice Cream,Desserts",Baner Pashan Link Road,65.0
14834,Egmore,Chennai,Hotel Saravana Bhavan,300.0,4.0,500,"North Indian,South Indian",Egmore,
14842,Vasanth Nagar,Bangalore,Mudpipe Cafe,500.0,4.2,20,"Mexican,Continental",Cunningham Road,46.0
14881,Raviwar Peth,Pune,Shahji'S Parantha House (Laxmi Road),500.0,4.3,100,,Laxmi Road Ravivar Peth,35.0
14903,Basheer Bagh,Hyderabad,Rahul Tiffins,150.0,3.7,100,South Indian,Street No 19,34.0
14912,Egmore,Chennai,Mathsya - (Egmore),500.0,4.3,1000,"Chaat,North Indian,Chinese,Continental,Italian",Egmore,36.0
14936,Egmore,Chennai,Donut House,,3.5,100,"Beverages,Desserts",Egmore,39.0
15033,Hedua,Kolkata,Bandana Chat Centre,200.0,,50,Snacks  Chinese,Opposite Liberty Cinema,42.0
15034,Sampangi Rama Nagar,Bangalore,Samrat In Chalukya,600.0,4.2,500,,Race Course Road,45.0
15217,Royapettah,Chennai,Id Sathyam,300.0,2.9,80,"South Indian,Andhra,Beverages,Desserts",Sathyam Cinemas Complex,54.0
15274,Park Street Area,Kolkata,Delights,,,20,$$$,Near St. Xavier'S College Back Gate,49.0
15400,Indiranagar,Bangalore,Paratha Plaza,250.0,4.4,100,,2Nd Stage,53.0
15419,Elgin,Kolkata,Paprika,700.0,2.9,80,Italian  Thai  Continental,Near Sushila Birla Girls School,63.0
15531,Himayatnagar,Hyderabad,Govind Dosa,250.0,4.3,500,,Near Brand Factory,33.0
15586,Gopalapuram,Chennai,Rajeswari Restaurant,400.0,4.3,20,"North Indian,Chinese,South Indian,Biryani,Tandoor",Ttk Road,50.0
15905,Shivaji Nagar,Bangalore,Anand Sweets And Savouries,200.0,4.6,500,"Sweets,Chaat,Snacks,Desserts,North Indian",Commercial Street,39.0
16128,Shivajinagar,Pune,Shiv Sagar,300.0,4.2,100,"North Indian,South Indian,Chinese,Fast Food",Jm Road,37.0
16158,Koti,Hyderabad,Royal Tiffin Centre,150.0,3.8,1000,South Indian,Hanuman Tekdi,32.0
16326,Kalighat,Kolkata,South Indian Cafe,120.0,4.0,20,South Indian,Near Cesc Office Rashbihari,83.0
16469,Mylapore,Chennai,Vrindavan,500.0,-0.03159664839014109,100,"Chinese,South Indian,Continental,Tandoor",Mylapore,53.0
16543,Purasaiwakkam,Chennai,A2B Veg,300.0,4.3,1000,"South Indian,North Indian,Sweets,Chinese",Purasawalkam,35.0
16941,Basavanagudi,Bangalore,Ice Thunder - Balaji'S Veg,200.0,3.8,100,"South Indian,North Indian,Chinese,Desserts,Fast Food,Thalis",Basco Court,50.0
17069,Choolai,Chennai,Hot Chips,250.0,4.0,100,,Hunter Road,35.0
17077,Jayanagar,Bangalore,Maiyas Restaurants,250.0,,500,"South Indian,Fast Food",4Th Block,47.0
17368,Anna Nagar,Chennai,Nandhiniee Sweets,,,100,,Anna Nagar West,58.0
17446,Kilpauk,Chennai,Nithya Amirtham Sweets,200.0,4.6,500,"Sweets,Snacks,Desserts,Beverages",Kilpauk,
17447,Aminjikarai,Delhii,Nithya Amirtham,200.0,4.5,1000,"South Indian,Sweets,North Indian,Chinese,Snacks",Arumbakkam,57.0
17596,Park Street Area,Kolkata,Ats Arun Dhaba,300.0,4.2,500,"North Indian,Chinese",Near Outram Club,53.0
17620,Park Street Area,Kolkata,Arun Tea Stall,100.0,4.4,500,Fast Food,Near Saturday Club Back Gate,42.0
17623,Cox Town,Bangalore,Manjit Da Dhaba,350.0,4.5,1000,North Indian,Frazer Town,51.0
17708,Khar West,Delhii,Bachelorr'S,800.0,4.1,100,Fast Food  Desserts  Beverages,Ongc Colony Road,47.0
17809,Shivajinagar,Pune,Niranjan Veg Restaurant,500.0,4.3,100,"North Indian,Chinese,South Indian,Fast Food",Fc Road,
18341,Purasaiwakkam,Chennai,Doveton Cafe,250.0,4.2,1000,"North Indian,Chinese,South Indian,Indian,Tandoor",Purasavakkam High Road,35.0
18362,Bhowanipore,Kolkata,Juicy Fresh,150.0,4.6,100,,Near Forum Mall,49.0
18406,Gudimalkapur,Hyderabad,Sri Balaji Family Dhaba,,,100,North Indian,Gudi Malkapur,50.0
18483,Shalimar Bagh,Delhi,Mitthu Tikki Wala,300.0,4.1,100,$$$,Bw Block Shalimar Bagh,
18493,Sector 9 Rohini,Delhi,Apni Rasoi (Sector 9 Dc Chowk Rohini),250.0,4.0,1000,North Indian,Dc Chowk,34.0
18669,Matunga,Mumbai,Cafe 2.0,300.0,4.1,20,Fast Food  Pastas  Pizzas,King Circle,
18688,Masab Tank,Hyderabad,Fancy Ice Cream,150.0,3.9,20,Desserts,Vijay Nagar Colony,38.0
18848,Bhowanipore,Kolkata,Laxman Paan,250.0,,100,Desserts,Near Flavours,58.0
18893,Dilsukhnagar,Hyderabad,Sahadeva Reddy Pure Ghee Sweets,400.0,4.3,100,,Dilsukhnagar Main Road,39.0
18977,Ashok Nagar,Bangalore,Pabrai'S Fresh & Naturelle Ice Creams,180.0,4.4,20,"Ice Cream,Desserts",Ashok Nagar,36.0
19004,Nungambakkam,Chennai,Cream Centre,1500.0,4.4,100,"North Indian,Italian,Mexican",Nungambakkam,51.0
19199,Bhowanipore,Kolkata,Casa Kitchen,1000.0,4.3,100,"North Indian,Chinese,Continental",Near Minto Park Tewari,60.0
19451,Chembur,Mumbai,Havmor Havfunn Ice Cream,300.0,2.869881108473959,100,Ice Cream  Ice Cream Cakes  Desserts,Wadawali  Near Cubic Mall,49.0
19476,Anand Nagar,Pune,The Juicy Hub,250.0,2.9,80,"Beverages,Fast Food",Riddhi Siddhi Society,70.0
19496,Anna Nagar,Chennai,Italiano,250.0,4.2,1000,"Pizzas,Continental,Beverages,Italian",Anna Nagar East,63.0
19516,Kestopur Rabindrapally,Kolkata,Hungerpangs,200.0,,100,,Near Girish Park More,78.0
19583,Sadashiv Peth,Pune,Aadd (M) Aadd(B),,2.9,80,"Cafe,Beverages,Desserts",Swargate,44.0
19890,Anand Nagar,Pune,The Green Roof,,4.1,100,"North Indian,Chinese,South Indian,Mexican,Italian",Manikbaug,68.0
20068,Musheerabad,Hyderabad,Hotel Sandarshini,200.0,4.0,100,North Indian  Chinese  South Indian,Musheerabad Main Road,36.0
20248,Ballygunge,Kolkata,Chatar Patar,200.0,4.3,100,"Street Food,Indian,Beverages,Chaat,Combo,Pastas,Snacks",Opposite Tivoli Court,65.0
20338,Sadashiv Peth,Pune,Cad (M) Cad (B),,4.0,100,"Beverages,Desserts,Fast Food",Near Sp College,34.0
20516,B.B.D. Bagh,Kolkata,The Chutney Co.,400.0,4.5,100,,Near Lalit Great Eastern Hotel,
20517,B.B.D. Bagh,Kolkata,Piccadilly Square,800.0,4.4,20,"Italian,Desserts,Bakery",Above Lg Showroom,44.0
20611,Sector 7 Rohini,Delhi,Giani'S,200.0,4.3,100,"Ice Cream,Desserts,Beverages,Bakery",Rohini Sector 7 Sector 9 Main Road,33.0
20656,Chembur,Mumbai,Juice Mantra,300.0,2.9,80,"Beverages,Juices,Fast Food",Station Road,44.0
20702,Erandwane,Pune,Supreme Snacks,400.0,4.2,50,Fast Food,Khilare Patil Road,47.0
20740,Kurla,Mumbai,Ayyappan Pure Veg,,4.4,1000,"South Indian,Chinese,North Indian,Beverages",Kurla,
20801,Dhankawadi,Pune,Tft Creams And Snacks,200.0,2.9,80,Fast Food,Sambhagi Nagar,66.0
20863,Basavanagudi,Bangalore,Kamat Bugle Rock,,4.4,100,"North Indian,South Indian",Basavangudi,57.0
21043,Mylapore,Chennai,Thaligai,400.0,,1000,South Indian,Luz Church Road,63.0
21144,Rasta Peth,Pune,Poona Cafe,200.0,4.3,50,,Rasta Peth,29.0
21369,Khar West,Mumbai,Urban Street Cafe,450.0,4.5,100,Italian  Lebanese  Chinese  Indian  Mexican  Biryani  Pan-Asian  Asian  Salads  American,Bhavya Plaza,54.0
21395,Anand Nagar,Pune,Brahma Garden,500.0,4.3,1000,"North Indian,South Indian,Chinese,Fast Food,Juices,Biryani,Punjabi",Manik Baug,63.0
21459,Ballygunge,Kolkata,Crave Foodworks,1200.0,4.3,50,"Italian,Chinese,Mexican,Mediterranean,Thai",Gariahat,76.0
21559,Camp,Pune,Sukh Sagar,,4.4,20,"North Indian,Chinese",Nucleus Mallcamp,36.0
21560,Shukrawar Peth,Pune,Jayashree Garden,500.0,,50,"North Indian,Chinese,Continental,Fast Food",Tilak Road,36.0
21562,Kothrud,Pune,Palavi,400.0,4.2,500,"Mughlai,North Indian,Chinese,Fast Food",Rambaug Colony,
21751,Gokhalenagar,Pune,Tales & Spirits,600.0,4.1,20,"Italian,Continental",Shivaji Housing Society,49.0
21895,Erandwane,Pune,Abhishek Veg Restaurant,400.0,4.3,1000,"North Indian,Chinese,Fast Food",Erandwane,47.0
22150,Narayan Peth,Pune,Sukanta,,4.2,100,Maharashtrian,Deccan,35.0
22299,Mylapore,Chennai,Munch,200.0,,500,"Chaat,North Indian",Veera Perumal Street,56.0
22404,Mylapore,Chennai,Baker'S Cafe,300.0,,100,"Bakery,Fast Food,Italian",Mylapore,62.0
22405,Teynampet,Chennai,Okadey'S,200.0,4.5,500,"North Indian,Chinese,Indian,Ice Cream,South Indian,Juices",R A Puram,57.0
22469,Somwar Peth,Pune,Rajendra Paav Bhaji,350.0,4.4,100,"Street Food,Desserts",Rasta Peth,28.0
22501,Camp,Pune,Sujata Mastani,200.0,4.4,100,Desserts,Rasta Peth,27.0
22908,Rohini,Delhi,Food 2 Go,,3.9,20,"North Indian,Chinese",Rohini,50.0
22948,Basheer Bagh,Hyderabad,Makers Of Milkshakes,260.0,4.2,100,Beverages  Desserts,King Koti Road,33.0
22959,Abids,Hyderabad,Hameedi Confectioners,300.0,4.4,100,Sweets,Aphb Colony,34.0
22986,Nampally,Hyderabad,Lakshman Ki Bandi,150.0,,100,,Ghoshamahal,
23012,Basavanagudi,Bangalore,Hatti Kaapi - Coffee And More,150.0,4.2,50,"Beverages,Fast Food,South Indian,Bakery,Combo,Cafe,Snacks",Mn Krishna Rao Rd,45.0
23069,Matunga,Mumbai,Vj Cafe,350.0,4.2,20,Beverages  Desserts  American  Fast Food,King Circle,56.0
23182,Kothrud,Pune,Annapurna Pure Veg,250.0,4.0,100,"North Indian,Fast Food",Kothrud,63.0
23183,Guru Nanak Nagar,Pune,Chaat Bazaar,200.0,2.9,80,Fast Food,Kumar Pacific Mall,52.0
23221,Kankurgachi,Kolkata,Onam Restaurant,250.0,4.1,100,"Chinese,South Indian,Continental",Near Vip Market,53.0
23234,Bhowanipore,Kolkata,Apna Dhaba,300.0,4.1,500,,Near Balwant Singh Dhaba,61.0
23330,Kurla,Mumbai,Cake Me Away,250.0,,20,"Desserts,Bakery",Belgrami Road,42.0
23358,Ghatkopar East,Mumbai,Pavilion,550.0,4.3,50,"North Indian,Chinese",Vallabh Baug Lane,50.0
23366,Sion,Mumbai,Agarwal Fast Food Pure Veg,200.0,4.2,100,Street Food  North Indian,Gtb Nagar,52.0
23590,Shalimar Bagh,Delhi,Fingerlickerz Bombaywala (Shalimar Bagh),150.0,,100,"Street Food,Fast Food,Maharashtrian,Indian,Snacks",Bharat Nagar,63.0
23633,Gaddi Annaram,Hyderabad,Hungry Kya Pet Barlo,300.0,2.9,80,$$$,Gaddi Annaram,69.0
23635,Basavanagudi,Bangalore,Dezire Sugarfree Sweets & Bakes,400.0,,20,"Sweets,Bakery,Beverages",Ghandi Bazar Main Road,
23778,Santacruz East,Mumbai,Hotel Sudarshan,400.0,4.4,500,"South Indian,Indian,Chinese",Jawaharlal Nehru Road Vakola,38.0
24005,Balaji Nagar,Pune,Khushboo The Family Restaurant,500.0,4.3,50,"North Indian,Chinese,South Indian,Fast Food",Dhankawadi,66.0
24096,Dhankawadi,Pune,Aangan Veg Restaurant,500.0,4.2,100,"North Indian,Chinese,South Indian,Fast Food",Katraj,70.0
24273,Periyamet,Chennai,Hotel Shiva Sagar,350.0,,100,"North Indian,Jain,Chaat,Indian,South Indian,Tandoor",Vepery,33.0
24448,Uppal,Hyderabad,Gayathri Tiffins,200.0,,100,,Habsiguda,61.0
24684,Egmore,Chennai,Flower Drum,,4.4,100,"Chinese,Thai",Pantheon Road,45.0
24746,Kolkata,Kolkata,Gupta'S Veg,200.0,4.2,500,"North Indian,Chinese,Tandoor",Near Kestopur Crossing,82.0
24769,Krishna Nagar Colony,Hyderabad,Sri Raghavendra Udupi Veg,,4.0,1000,South Indian,Saroor Nagar Road,55.0
24854,Nungambakkam,Chennai,Dhanniya Soru,200.0,4.2,100,South Indian,Lalinga Colony,73.0
24907,Scruz Bandra East,Mumbai,Nityanand Restaurant,350.0,3.8,20,"Street Food,North Indian,South Indian",Opp Centrum House,36.0
25001,Bandra East,Mumbai,Celebrations 365,400.0,4.3,50,"North Indian,Chinese,South Indian,Continental",Bandra East,42.0
25129,Kalighat,Kolkata,Wabi Sabi,800.0,4.5,50,"Indian,Continental,Fast Food,Mexican",Near Sarat Bose Road Post Office,
25137,Bidhannagar,Kolkata,Baati Chokha,500.0,4.3,100,"North Indian,Indian",Ati More/ Opp Chinese Embassy,55.0
25303,Ayanavaram,Chennai,Hotel Kanthaa'S,150.0,3.9,100,"South Indian,Beverages,North Indian,Snacks,Fast Food,Chinese",Medavakkam Tank Road,
25486,Rasta Peth,Pune,Mh 12 Pav Bhaji,250.0,4.1,500,"Snacks,Pizzas,Beverages,Street Food",Rasta Peth,27.0
25515,Teynampet,Chennai,Amaravathi Andhra Home Foods,300.0,4.6,50,"Andhra,Indian,North Indian",Ttk Road,50.0
25547,Andheri East,Mumbai,Narayan Sandwich House,250.0,4.3,500,"Healthy Food,Fast Food,Snacks",Marol Naka,47.0
25556,Andheri East,Mumbai,Amar Juice Centre,450.0,4.3,500,Street Food  Juices  South Indian,Chakala,50.0
25566,Andheri East,Mumbai,Havmor Havfunn,200.0,4.6,20,Ice Cream  Ice Cream Cakes  Desserts,Mona Bhavan,46.0
25798,Malleshwaram,Bangalore,1947 Restaurant,900.0,4.4,100,"North Indian,Chinese,Desserts,Biryani",15Th Cross,60.0
25900,Bidhannagar,Kolkata,Chowrasia Chaats,150.0,,100,"Street Food,Snacks",Besides Carnival/Broadway Mall,55.0
26205,Egmore,Chennai,Shmoozie'S Hand-Crafted Ice Creams,200.0,2.9,80,"Ice Cream,Desserts",Varadarajulu Street,46.0
26361,Andheri East,Mumbai,Crrave N Eat,300.0,,80,Desserts  Pizzas,Opposite Nagpal Restaurant,62.0
26366,Ghatkopar West,Mumbai,Chandu Halwai,150.0,4.4,50,Sweets,Rajkamal Shopping Centre,42.0
26474,Tollygunge,Kolkata,Xis O Krim,250.0,2.9,80,Desserts,Near Lords More Be Bonnie,87.0
26497,Ballygunge,Kolkata,Nepal Sweets,150.0,,100,Snacks  Desserts  Sweets  Chaat,Opposite Rameshwara Apartments,49.0
26577,Ghatkopar East,Mumbai,Lalta Pav Bhaji (Vikrant Circle),200.0,4.3,500,"Fast Food,Chinese,Beverages,Juices",Sindhu Wadi,45.0
26656,Andheri East,Mumbai,Sanjeevani Foods - Real Maharastrian Food,150.0,2.9,80,Maharashtrian,Opp L&T Gate No. 7,65.0
26680,Egmore,Chennai,Milkyway,100.0,4.3,50,"Ice Cream,Desserts,Chaat",Ethiraj Salai,31.0
26703,Moti Nagar,Delhi,Shudh Vaishno Hotel (Karam Pura),400.0,,100,Indian,New Moti Nagar,63.0
27074,Malleshwaram,Bangalore,The Higher Taste Stores - Iskcon,200.0,4.4,500,,17Th Cross,59.0
27136,Ghatkopar East,Mumbai,Chocday,,4.5,20,Desserts  Bakery,Vikrant Circle,38.0
27278,Old Sangvi,Pune,Hotel Sangam Khandesh Katta,400.0,,100,Maharashtrian,Aundh,58.0
27280,Sadashiv Peth,Pune,Pandurang Bhel,150.0,4.6,100,Fast Food,Sadashiv Peth,36.0
27289,Aundh,Pune,Ashapuri Dining Hall,250.0,4.0,1000,"North Indian,Chinese,Rajasthani",Aundh,59.0
27319,Shivajinagar,Pune,Shraavan Restaurant,400.0,4.4,100,"North Indian,Chinese,Continental,Indian,Beverages",Fc Road,36.0
27594,Golpark,Kolkata,Banana Leaf,200.0,4.4,1000,South Indian,Near Vivekananda Park,72.0
27598,Bidhannagar,Kolkata,Chat Hut - Swimming Pool,150.0,4.3,100,Street Food,Near Swimming Pool,67.0
27693,Khairtabad,Hyderabad,Dwaraka Restaurant,250.0,4.2,1000,,Opposite Global Hospital,37.0
27787,Saligramam,Chennai,Sri Paarvathi Bavan Ssweets And Veg Restaurant,150.0,4.0,1000,,Saligramam,79.0
27812,Santacruz East,Mumbai,Natural Ice Cream,150.0,4.7,100,Ice Cream,Kalina Market Santacruz East,27.0
27990,Raviwar Peth,Pune,Hotel Yatrik,500.0,4.0,20,"Indian,South Indian",Swargate,30.0
28066,Kothapet,Hyderabad,Sivarama Reddy Sweets,500.0,,100,Sweets,Behind Bus Stop,48.0
28121,T. Nagar,Chennai,Pakwan Chennai,1200.0,4.3,100,"North Indian,Chinese,Italian",Kuppuswamy Street,70.0
28359,Bidhannagar,Kolkata,Snax Point,250.0,6.014984386187901,100,"Continental,Pizzas,Pastas,American,Tibetan,Fast Food,Beverages,Desserts,Combo,Biryani",Near Broadway Mall,56.0
28377,Kilpauk,Chennai,Mumbai Chatwala,200.0,,100,"Chaat,Juices,Snacks",Balfour Road,44.0
28828,Agarkar Nagar,Pune,Shree Krishna Palace,400.0,,80,"North Indian,Fast Food,South Indian",Near Pune Railway Station,33.0
28967,Rohini,Delhi,Dev China Town,300.0,3.9,20,"Chinese,Fast Food",Rohini,48.0
28990,Koti,Hyderabad,Krupa Mess & Tiffins,200.0,3.6,500,South Indian,Jn Road,39.0
29221,Paschim Vihar,Delhi,Shahi Naan Wala,250.0,4.4,50,"North Indian,Fast Food,Tandoor,Combo,Snacks",Pashchim Vihar,50.0
29247,Kavadiguda,Hyderabad,Aamantran Pure Veg,450.0,4.2,1000,North Indian  Chinese  South Indian  Jain,Golkonda Cross Road,37.0
29348,Indiranagar,Bangalore,Apsara Ice Creams,150.0,,50,"Ice Cream,Desserts",10Th Cross,48.0
29576,Rohini,Delhi,R.P.W Pizza,350.0,,50,Italian,Rohini Sector 9,38.0
29638,Parvati Paytha,Pune,Jagaat Bhaari Kolhapuri,200.0,4.2,50,Maharashtrian,Opposite City Pride,44.0
29673,Ashok Nagar,Bangalore,Natural Ice Cream,150.0,4.7,100,Ice Cream,Near Sbi,31.0
29708,Bidhannagar,Kolkata,Cremecup.In,250.0,4.491946351709035,100,Bakery,Salt Lake Stadium  Gate No 3,68.0
30287,Ghatkopar East,Mumbai,The Chocolate Room,250.0,3.9,20,"Fast Food,Desserts,Italian,Mexican",M G Road Opp. Kotak Mahindra Bank Ghatkopar East,48.0
30312,Kodihalli,Bangalore,Smoodies,140.0,,50,"Snacks,Healthy Food,Juices,Beverages,Desserts",Indira Nagar,60.0
30338,Alwarpet,Chennai,Ajnabi Mithaai Ghar,200.0,4.6,500,"Chaat,Sweets",Ttk Road,61.0
30458,Koramangala,Bangalore,Sukh Sagar,400.0,4.3,100,South Indian,5Th A Block,57.0
30592,Kachiguda,Hyderabad,Sri Amul Tiffins Centre,200.0,4.3,20,South Indian,Badi Chowdi,32.0
30663,Saki Naka,Mumbai,Shiv Sagar,200.0,4.3,50,"North Indian,Beverages,South Indian,Fast Food,Chinese",Pheonix Market City,48.0
30889,Saki Naka,Mumbai,Natural Ice Cream,150.0,,50,Desserts,Pheonix Market City,
31405,Sion,Mumbai,Kisan Dosawala,300.0,4.4,20,South Indian,Khand Darbar,47.0
